adult,budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,collection_id,collection_name,collection_poster_path,collection_backdrop_path
False,24000000,http://www.rocky.com/,1246,tt0479143,en,Rocky Balboa,"When he loses a highly publicized virtual boxing match to ex-champ Rocky Balboa, reigning heavyweight titleholder, Mason Dixon retaliates by challenging Rocky to a nationally televised, 10-round exhibition bout. To the surprise of his son and friends, Rocky agrees to come out of retirement and face an opponent who's faster, stronger and thirty years his junior.",11.697604,/usZMPGxyRsyOpX5nuqHFxH3qlMh.jpg,2006-12-20,155721132.0,102.0,Released,It ain't over 'til it's over.,Rocky Balboa,False,6.5,858.0,1575.0,Rocky Collection,/mCY5dMkSSFQufGCViI6jNUU6pXq.jpg,/w4h6gjdWPvmu5R9H6zeGDPo1ZuV.jpg
False,0,http://www.americanreunionmovie.com/,8275,tt0808146,en,American Pie Presents: The Naked Mile,"The movie will shift its focus on Erik Stifler, the cousin of Matt and Steve, a youngster who is nothing like his wild relations. Peer pressure starts to turn him to live up to the legacy of the other Stiflers when he attends the Naked Mile, a naked run across the college campus. Things get worse when he finds that his cousin Dwight is the life of the party down at the campus",8.152676,/uIqZ7Pt0xMAcQAXUc2nziZc4T47.jpg,2006-12-07,0.0,97.0,Released,the most outrageous slice of pie!,American Pie Presents: The Naked Mile,False,5.3,507.0,298820.0,American Pie (Spin-off) Collection,/deSui9fZHgArlSmOGxRV1ZBqYTO.jpg,/au9AnpVPqjFfTZIGGuV94276KaL.jpg
False,50000000,http://hannibalrising.com/,1248,tt0367959,en,Hannibal Rising,"The story of the early, murderous roots of the cannibalistic killer, Hannibal Lecter – from his hard-scrabble Lithuanian childhood, where he witnesses the repulsive lengths to which hungry soldiers will go to satiate themselves, through his sojourn in France, where as a med student he hones his appetite for the kill.",2.159558,/k1QRG9qZzuuJe4JTTpe4jlnQ5tt.jpg,2007-02-06,82169884.0,121.0,Released,It started with revenge.,Hannibal Rising,False,6.0,666.0,9743.0,The Hannibal Lecter Anthology,/aRbyr3KsdmIczGh6VrlvlgQdwMQ.jpg,/npCbvak9UhjPsZB9Oa2k2jsqI7E.jpg
False,0,http://www.magpictures.com/profile.aspx?id=9833910c-fd4a-4fcb-a734-b3d252473a03,14761,tt0380268,en,Cocaine Cowboys,"In the 1980s, ruthless Colombian cocaine barons invaded Miami with a brand of violence unseen in this country since Prohibition-era Chicago - and it put the city on the map. ""Cocaine Cowboys"" is the true story of how Miami became the drug, murder and cash capital of the United States, told by the people who made it all happen.",2.941626,/1Kqwllyvr4n3rLMvH2K17bavxT3.jpg,2006-04-26,163000.0,118.0,Released,How Miami became the cocaine capital of the United States!,Cocaine Cowboys,False,7.5,56.0,376970.0,Cocaine Cowboys,/ysCY4Q91US7zEr78raJBc27KPxF.jpg,/3vT6FzqHeT7onqUAMjKk7FqARRD.jpg
False,110000000,http://www.sonypictures.com/movies/ghostrider/,1250,tt0259324,en,Ghost Rider,"In order to save his dying father, young stunt cyclist, Johnny Blaze sells his soul to Mephistopheles and sadly parts from the pure-hearted, Roxanne Simpson, the love of his life. Years later, Johnny's path crosses again with Roxanne, now a go-getting reporter, and also with Mephistopheles, who offers to release Johnny's soul if Johnny becomes the fabled, fiery 'Ghost Rider'.",11.902354,/jnllnSq8u4d1oQPU7PsoAHD6bLU.jpg,2007-02-16,228738393.0,114.0,Released,Hell Is About To Be Unleashed,Ghost Rider,False,5.2,1754.0,90306.0,Ghost Rider Collection,/bZBasloaMhjxCwH6tV0eziNMqut.jpg,/ee8zhn4VIXQh1J5t7efyybcvHLj.jpg
False,994000,http://www.kidulthood.co.uk/,13185,tt0435680,en,Kidulthood,A day in the life of a group of troubled 15-year-olds growing up in west London.,5.230003,/73YPIfNWJOFup8F8gYBA7vUEvp0.jpg,2006-03-03,165000.0,89.0,Released,Before adulthood comes...,Kidulthood,False,6.2,61.0,159603.0,Kidulthood Collection,/hQ5sNAjzzvG4hi3CymdY2LRqlZF.jpg,/nWby7b0qi20Cs5qfwwdVW56OImJ.jpg
False,65000000,http://300themovie.warnerbros.com,1271,tt0416449,en,300,"Based on Frank Miller's graphic novel, ""300"" is very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians; the battle is said to have inspired all of Greece to band together against the Persians, and helped usher in the world's first democracy.",18.108408,/bYR8O1H1ZlME7Dm9ysfTYZnRDpw.jpg,2006-12-09,422610419.0,117.0,Released,"Spartans, prepare for glory!",300,False,7.0,5092.0,125570.0,300 Collection,/nKQqh6kJvPdpOJD24enD3Bm1Hy5.jpg,/mLLztGKyxSLoWjgRSpmm9W12VsU.jpg
False,258000000,http://www.sonypictures.com/movies/spider-man3/,559,tt0413300,en,Spider-Man 3,"The seemingly invincible Spider-Man goes up against an all-new crop of villain – including the shape-shifting Sandman. While Spider-Man’s superpowers are altered by an alien organism, his alter ego, Peter Parker, deals with nemesis Eddie Brock and also gets caught up in a love triangle.",27.614265,/sqZKCRYGovZ8aN99VVJSdL8Ja9k.jpg,2007-05-01,890871626.0,139.0,Released,The battle within.,Spider-Man 3,False,5.9,3687.0,556.0,Spider-Man Collection,/aNknE3vw8QC5gDHBRYpOz9gzuPc.jpg,/waZqriYTuBE3WqXI3SDGi3kfDQE.jpg
False,4200000,http://www.foxsearchlight.com/daywatch/,2269,tt0409904,ru,Дневной дозор,"A man who serves in the war between the forces of Light and Dark comes into possession of a device that can restore life to Moscow, which was nearly destroyed by an apocalyptic event.",7.42908,/9TBOWJUa4igq9FkDWhZRK72K4vQ.jpg,2006-01-01,38862717.0,132.0,Released,The second chapter in the epic fantasy trilogy,Day Watch,False,6.2,170.0,3106.0,World of Watches Collection,/5k6kkMpPCDqelJ2X1RABHCbstE6.jpg,/nYLhKt0AdNr9IYT2K7p0U3HDY8k.jpg
False,160000000,http://www.shrekthethird.com/flash/index.html,810,tt0413267,en,Shrek the Third,"The King of Far Far Away has died and Shrek and Fiona are to become King &amp; Queen. However, Shrek wants to return to his cozy swamp and live in peace and quiet, so when he finds out there is another heir to the throne, they set off to bring him back to rule the kingdom.",14.072479,/lA17Mlz8hXVZsW5Y3WuUa8KPilQ.jpg,2007-05-17,798958165.0,93.0,Released,Who's ready for Thirds?,Shrek the Third,False,6.0,2355.0,2150.0,Shrek Collection,/56gaQEeucYNyDZyfbwLs7nXPSKU.jpg,/gMWrKQjoTIpYjhc8SxZF20EDIES.jpg
False,300000000,http://disney.go.com/disneypictures/pirates/,285,tt0449088,en,Pirates of the Caribbean: At World's End,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with Will Turner and Elizabeth Swann. But nothing is quite as it seems.",31.363664,/bXb00CkHqx7TPchTGG131sWV59y.jpg,2007-05-19,961000000.0,169.0,Released,"At the end of the world, the adventure begins.",Pirates of the Caribbean: At World's End,False,6.9,4627.0,295.0,Pirates of the Caribbean Collection,/zT5UKFhq9nk97VGlBbAxlAK8UFN.jpg,/cnKAGbX1rDkAquF2V1wVkptHDJO.jpg
False,25000000,http://www.deathproof.net/,1991,tt1028528,en,Death Proof,"Austin's hottest DJ, Jungle Julia, sets out into the night to unwind with her two friends Shanna and Arlene. Covertly tracking their moves is Stuntman Mike, a scarred rebel leering from behind the wheel of his muscle car, revving just feet away.",13.412137,/nyQBcpxqS4im2akQlWG9Y1oeM2V.jpg,2007-05-21,25037897.0,113.0,Released,A crash course in revenge,Death Proof,False,6.7,1359.0,339577.0,Grindhouse Collection,/sWUxopG2KTIn4ve8v0SlbAzLGaz.jpg,/f6CqIpHJLCqmd4VgytKymKl0JEF.jpg
False,175000000,http://www.evanalmighty.com/,2698,tt0413099,en,Evan Almighty,God contacts Congressman Evan Baxter and tells him to build an ark in preparation for a great flood.,9.156877,/mtIjd19s4eOSkUm9P9iDVY35TsQ.jpg,2007-06-09,173000000.0,96.0,Released,A comedy of biblical proportions,Evan Almighty,False,5.3,1194.0,124949.0,Almighty Collection,/Abh0z1zf7yYoH8sGLvMIvdNG6gA.jpg,/qKuR7BpBLTcISNWgxKQmXnYYJFX.jpg
False,150000000,http://www.transformersmovie.com/,1858,tt0418279,en,Transformers,"Young teenager, Sam Witwicky becomes involved in the ancient struggle between two extraterrestrial factions of transforming robots – the heroic Autobots and the evil Decepticons. Sam holds the clue to unimaginable power and the Decepticons will stop at nothing to retrieve it.",5.587707,/bgSHbGEA1OM6qDs3Qba4VlSZsNG.jpg,2007-06-27,709709780.0,144.0,Released,Their war. Our world.,Transformers,False,6.6,4113.0,8650.0,Transformers Collection,/vOUPHWV8aGXq4yYQ2csje5LdT6g.jpg,/zvZBNNDWd5LcsIBpDhJyCB2MDT7.jpg
False,150000000,http://www.harrypotterorderofthephoenix.com/,675,tt0373889,en,Harry Potter and the Order of the Phoenix,"Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students – dubbed 'Dumbledore's Army' – to defend themselves against the dark arts.",21.3643,/4YnLxYLHhT4UQ8i9jxAXWy46Xuw.jpg,2007-06-28,938212738.0,138.0,Released,Evil Must Be Confronted.,Harry Potter and the Order of the Phoenix,False,7.4,5633.0,1241.0,Harry Potter Collection,/8Xmkc1HvCOpMlbFvVabrtr6HAsp.jpg,/wfnMt6LGqYHcNyOfsuusw5lX3bL.jpg
False,70000000,http://www.universalstudiosentertainment.com/the-bourne-ultimatum/,2503,tt0440963,en,The Bourne Ultimatum,"Bourne is brought out of hiding once again by reporter Simon Ross who is trying to unveil Operation Blackbriar, an upgrade to Project Treadstone, in a series of newspaper columns. Information from the reporter stirs a new set of memories, and Bourne must finally uncover his dark past while dodging The Company's best efforts to eradicate him.",18.173269,/fHho6JYYY0nRcETWSoeI19iZsNF.jpg,2007-08-03,442824138.0,115.0,Released,Remember everything. Forgive nothing.,The Bourne Ultimatum,False,7.3,2938.0,31562.0,The Bourne Collection,/lTfOZ25PhQkmGb5NHmaFnwB7b13.jpg,/vA5xMglyZv7yzDTj1qUTU4OvelV.jpg
False,6000000,http://www.sonypictures.com/movies/daddydaycamp/site/,14144,tt0462244,en,Daddy Day Camp,"Seeking to offer his son the satisfying summer camp experience that eluded him as a child, the operator of a neighborhood daycare center opens his own camp, only to face financial hardship and stiff competition from a rival camp.",5.414213,/2Gpnh4SFMZNqhrMev24tzUpm4qH.jpg,2007-08-08,18197398.0,89.0,Released,The summer is going to be in tents.,Daddy Day Camp,False,4.4,94.0,228887.0,Daddy Day Camp Collection,/x6sXJspIoqj3CWqSfv8IYxukKP9.jpg,/hQXX7E22e1xJVudoNgZJn95BIAl.jpg
False,15000000,http://www.halloweenmovies.com/,2082,tt0373883,en,Halloween,"After being committed for 17 years, Michael Myers, now a grown man and still very dangerous, escapes from the mental institution (where he was committed as a 10 year old) and he immediately returns to Haddonfield, where he wants to find his baby sister, Laurie. Anyone who crosses his path is in mortal danger",11.607678,/9CPYBA1Fq5BdCmViSPyfPiBOcTH.jpg,2007-08-31,80253908.0,109.0,Released,Evil. Unmasked.,Halloween,False,5.9,510.0,126209.0,Halloween (Rob Zombie Series) Collection,/eFfRMP387MTJ4jl0gcE5jvS9XXN.jpg,/tXXPOkcFLcDiJ4OU5SOU3JnhQrg.jpg
False,0,http://www.planetterror.senator.de/,1992,tt1077258,en,Planet Terror,"Two doctors find their graveyard shift inundated with townspeople ravaged by sores. Among the wounded is Cherry, a dancer whose leg was ripped from her body. As the invalids quickly become enraged aggressors, Cherry and her ex-boyfriend Wray lead a team of accidental warriors into the night.",10.370384,/7Yjzttt0VfPphSsUg8vFUO9WaEt.jpg,2007-04-06,0.0,105.0,Released,Humanity's last hope... Rests on a high power machine gun.,Planet Terror,False,6.5,1109.0,339577.0,Grindhouse Collection,/sWUxopG2KTIn4ve8v0SlbAzLGaz.jpg,/f6CqIpHJLCqmd4VgytKymKl0JEF.jpg
False,45000000,http://www.sonypictures.com/movies/residentevilextinction/index.html,7737,tt0432021,en,Resident Evil: Extinction,"Years after the Racoon City catastrophe, survivors travel across the Nevada desert, hoping to make it to Alaska. Alice joins the caravan and their fight against hordes of zombies and the evil Umbrella Corp.",3.009134,/3sAiP55j0souKMCYlo5wmwWAgaG.jpg,2007-09-20,148412065.0,94.0,Released,The Extinction Is Coming...,Resident Evil: Extinction,False,6.1,1308.0,17255.0,Resident Evil Collection,/bqnMPsZr9vhjJIwLxc3XzHkYORM.jpg,/8utTJ9WoQeYcZ0Ztciv6auqwLXl.jpg
False,30000000,http://www.30daysofnight.com/,4513,tt0389722,en,30 Days of Night,"This is the story of an isolated Alaskan town that is plunged into darkness for a month each year when the sun sinks below the horizon. As the last rays of light fade, the town is attacked by a bloodthirsty gang of vampires bent on an uninterrupted orgy of destruction. Only the small town's husband-and-wife Sheriff team stand between the survivors and certain destruction.",8.764548,/utaOrixJukf5HrlMjmHrRhA7DKk.jpg,2007-10-17,75505973.0,113.0,Released,They're Coming!,30 Days of Night,False,6.2,784.0,91660.0,30 Days of Night Collection,/fRAZnIegztYTPsM9eGjSUusKUYM.jpg,/uKN4mENg8BVeKCxwWXGCvFeUim8.jpg
False,10000000,http://movies.break.com/saw4/,663,tt0890870,en,Saw IV,"Jigsaw and his apprentice Amanda are dead. Now, upon the news of Detective Kerry's murder, two seasoned FBI profilers, Agent Strahm and Agent Perez, arrive in the terrified community to assist the veteran Detective Hoffman in sifting through Jigsaw's latest grisly remains and piecing together the puzzle. However, when SWAT Commander Rigg is abducted and thrust into a game, the last officer untouched by Jigsaw has but ninety minutes to overcome a series of demented traps and save an old friend...or face the deadly consequences.",12.233863,/veApHw5ARGHWf3ptKf30rOGFY9n.jpg,2007-10-25,139352633.0,93.0,Released,You think it is over...but the games have just begun,Saw IV,False,5.9,938.0,656.0,Saw Collection,/xmC2A7qPEfiOkQC58fZh8srWQ5v.jpg,/oLfS1lOmN2KIU2IQ200SDEPVEZe.jpg
False,4000000,http://www.tropadeeliteofilme.com.br/,7347,tt0861739,pt,Tropa de Elite,"In 1997, before the visit of the pope to Rio de Janeiro, Captain Nascimento from BOPE (Special Police Operations Battalion) is assigned to eliminate the risks of the drug dealers in a dangerous slum nearby where the pope intends to be lodged.",10.759577,/soOOLcNFRHCKf1WD6T8psUY5Xgi.jpg,2007-10-12,0.0,115.0,Released,On the streets of Rio only the elite survive,Elite Squad,False,7.8,519.0,119581.0,Elite Squad Collection,/8ZRJCPuBnUTAu7HaFKth64mGYQg.jpg,/nNUFlXdj8JIV6HnjVS58r0qCvE7.jpg
False,24000000,http://www.hitmanmovie.com/,1620,tt0465494,en,Hitman,"The best-selling videogame, Hitman, roars to life with both barrels blazing in this hardcore action-thriller starring Timothy Olyphant. A genetically engineered assassin with deadly aim, known only as ""Agent 47"" eliminates strategic targets for a top-secret organization. But when he's double-crossed, the hunter becomes the prey as 47 finds himself in a life-or-death game of international intrigue.",13.765241,/1U2FpMotSyaciATw5qfEsKdgpX4.jpg,2007-11-21,99965753.0,89.0,Released,Assassin 47,Hitman,False,5.9,982.0,390096.0,Hitman Collection,/3wYKmCgRmpHQsJAbfGM0axs3gos.jpg,/weBIyv0mOydPd0GYJl9iDR3RscM.jpg
False,60000000,http://www.chipmunks.com,6477,tt0952640,en,Alvin and the Chipmunks,"A struggling songwriter named Dave Seville finds success when he comes across a trio of singing chipmunks: mischievous leader Alvin, brainy Simon, and chubby, impressionable Theodore.",11.805233,/sAt2yb4dgrpkHjbB9dQaKD9Caor.jpg,2007-12-13,361366633.0,92.0,Released,Get your squeak on!,Alvin and the Chipmunks,False,5.5,1212.0,167613.0,Alvin and the Chipmunks Collection,/fLvRQcuk5ZFKnDvUC553XK3OnPC.jpg,/qI483yHct3PBtIiOH3K3SVNUDq5.jpg
False,130000000,http://disney.go.com/disneypictures/nationaltreasure/,6637,tt0465234,en,National Treasure: Book of Secrets,"Benjamin Franklin Gates and Dr. Abigail Chase re-team with Riley Poole and, now armed with a stack of long-lost pages from John Wilkes Booth's diary, Ben must follow a clue left there to prove his ancestor's innocence in the assassination of Abraham Lincoln.",12.854373,/sHr05tz70r7y8A6XrdCBsHPK7tF.jpg,2007-12-13,457363168.0,124.0,Released,The Greatest Adventure History Has Ever Revealed,National Treasure: Book of Secrets,False,6.1,1782.0,52984.0,National Treasure Collection,/z5EIRaI8XS0brelYwDFEVlxcpzM.jpg,/a0GLVfaDSf5GNZKK5H4FgGCD2VW.jpg
False,40000000,http://www.avp-r.com/,440,tt0758730,en,Aliens vs Predator: Requiem,"A sequel to 2004's Alien vs. Predator, the iconic creatures from two of the scariest film franchises in movie history wage their most brutal battle ever - in our own backyard. The small town of Gunnison, Colorado becomes a war zone between two of the deadliest extra-terrestrial life forms - the Alien and the Predator. When a Predator scout ship crash-lands in the hills outside the town, Alien Facehuggers and a hybrid Alien/Predator are released and begin to terrorize the town.",10.793324,/bpA5nTpqb6qLWYwmyN61dViKrRt.jpg,2007-12-25,41797066.0,94.0,Released,The Last Place On Earth We Want To Be Is In The Middle,Aliens vs Predator: Requiem,False,4.9,758.0,115762.0,AVP Collection,/zrApSsUX9i0qVntcCD0Pp55TdCy.jpg,/c5ccDw4lcTUnYGdCxc2yEl8PjTk.jpg
False,1500000,http://www.3l-filmverleih.de/rec,8329,tt1038988,es,[REC],A television reporter and cameraman follow emergency workers into a dark apartment building and are quickly locked inside with something terrifying.,8.504511,/lLSXs26iZe0aIzYrobr3FruUG36.jpg,2007-04-10,30448000.0,78.0,Released,One witness. One camera,[REC],False,7.1,954.0,74508.0,[REC] Collection,/jTA37dMZVUFej20EoM5SomKtnYi.jpg,/rDzuccVBZSyNVQ26hTRT0DvneVA.jpg
